continentEnglishName,countryEnglishName,provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityEnglishName,city_zipCode,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
Asia,China,Hainan,460000,168,0,147,5,Changjiang Li Autonomous County,469026,7,0,5,0,2020/2/29 17:47
Asia,China,Hainan,460000,168,0,147,5,Baoting Li and Miao Autonomous County,469029,3,0,1,0,2020/2/29 17:47
Asia,China,Hainan,460000,168,0,147,5,Wanning,469006,13,0,12,0,2020/2/29 17:47
Asia,China,Hainan,460000,168,0,147,5,Chengmai County,469023,9,0,7,1,2020/2/29 17:47
Asia,China,Hainan,460000,168,0,147,5,Dongfang,469007,3,0,2,0,2020/2/29 17:47
Asia,China,Hainan,460000,168,0,147,5,Qionghai,469002,6,0,5,1,2020/2/29 17:47
Asia,China,Hainan,460000,168,0,147,5,Lingao County,469024,6,0,6,0,2020/2/29 17:47
Asia,China,Hainan,460000,168,0,147,5,Lingshui Li Autonomous County,469028,4,0,4,0,2020/2/29 17:47
Asia,China,Hainan,460000,168,0,147,5,Ding'an County,469021,3,0,2,1,2020/2/29 17:47
Asia,China,Hainan,460000,168,0,147,5,Wenchang,469005,3,0,3,0,2020/2/29 17:47
Asia,China,Hainan,460000,168,0,147,5,Ledong Li Autonomous County,469027,2,0,2,0,2020/2/29 17:47
Asia,China,Hainan,460000,168,0,147,5,Qiongzhong Li and Miao Autonomous County,469030,1,0,1,0,2020/2/29 17:47
Asia,China,Hainan,460000,168,0,147,5,Area not defined,0,0,0,3,0,2020/2/29 17:47
Asia,China,Fujian,350000,296,0,242,1,Putian,350300,56,0,36,0,2020/2/29 17:38
Asia,China,Fujian,350000,296,0,242,1,Quanzhou,350500,47,0,31,0,2020/2/29 17:38
Asia,China,Fujian,350000,296,0,242,1,Nanping,350700,20,0,14,0,2020/2/29 17:38
Asia,China,Fujian,350000,296,0,242,1,Zhangzhou,350600,20,0,16,0,2020/2/29 17:38
Asia,China,Fujian,350000,296,0,242,1,Ningde,350900,26,0,23,0,2020/2/29 17:38
Asia,China,Fujian,350000,296,0,242,1,Sanming,350400,14,0,12,0,2020/2/29 17:38
Asia,China,Fujian,350000,296,0,242,1,Fuzhou,350100,72,0,70,1,2020/2/29 17:38
Asia,China,Fujian,350000,296,0,242,1,Xiamen,350200,35,0,34,0,2020/2/29 17:38
Asia,China,Fujian,350000,296,0,242,1,Longyan,350800,6,0,6,0,2020/2/29 17:38
Asia,China,Shandong,370000,756,0,418,6,Jining,370800,258,0,45,0,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Jinan,370100,47,0,26,0,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Yantai,370600,47,0,30,0,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Dezhou,371400,37,0,18,2,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Weifang,370700,44,0,29,0,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Qingdao,370200,60,0,48,1,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Weihai,371000,38,0,30,0,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Zibo,370300,30,0,21,1,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Linyi,371300,49,0,45,0,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Liaocheng,371500,38,0,34,0,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Tai'an,370900,35,0,29,2,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Rizhao,371100,16,0,12,0,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Binzhou,371600,15,0,12,0,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Zaozhuang,370400,24,0,22,0,2020/2/29 17:36
Asia,China,Shandong,370000,756,0,418,6,Heze,371700,18,0,17,0,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Changsha,430100,242,0,174,2,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Yueyang,430600,156,0,115,1,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Zhuzhou,430200,80,0,62,0,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Loudi,431300,76,0,60,0,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Changde,430700,82,0,72,0,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Shaoyang,430500,102,0,95,1,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Hengyang,430400,48,0,44,0,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Chenzhou,431000,39,0,35,0,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Xiangtan,430300,36,0,33,0,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Yongzhou,431100,44,0,42,0,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Yiyang,430900,60,0,59,0,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Huaihua,431200,40,0,40,0,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Xiangxi,433100,8,0,8,0,2020/2/29 17:36
Asia,China,Hunan,430000,1018,0,844,4,Zhangjiajie,430800,5,0,5,0,2020/2/29 17:36
Asia,China,Fujian,350000,296,0,248,1,Putian,350300,56,0,36,0,2020/2/29 17:36
Asia,China,Fujian,350000,296,0,248,1,Quanzhou,350500,47,0,31,0,2020/2/29 17:36
Asia,China,Fujian,350000,296,0,248,1,Nanping,350700,20,0,14,0,2020/2/29 17:36
Asia,China,Fujian,350000,296,0,248,1,Zhangzhou,350600,20,0,16,0,2020/2/29 17:36
Asia,China,Fujian,350000,296,0,248,1,Ningde,350900,26,0,23,0,2020/2/29 17:36
Asia,China,Fujian,350000,296,0,248,1,Sanming,350400,14,0,12,0,2020/2/29 17:36
Asia,China,Fujian,350000,296,0,248,1,Fuzhou,350100,72,0,70,1,2020/2/29 17:36
Asia,China,Fujian,350000,296,0,248,1,Xiamen,350200,35,0,34,0,2020/2/29 17:36
Asia,China,Fujian,350000,296,0,248,1,Longyan,350800,6,0,6,0,2020/2/29 17:36
Asia,China,Fujian,350000,296,0,248,1,Area not defined,0,0,0,6,0,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Haikou,460100,39,0,32,0,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Sanya,460200,54,0,50,1,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Danzhou,460400,15,0,12,1,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Changjiang Li Autonomous County,469026,7,0,5,0,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Baoting Li and Miao Autonomous County,469029,3,0,1,0,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Wanning,469006,13,0,12,0,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Chengmai County,469023,9,0,7,1,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Dongfang,469007,3,0,2,0,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Qionghai,469002,6,0,5,1,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Lingao County,469024,6,0,6,0,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Lingshui Li Autonomous County,469028,4,0,4,0,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Ding'an County,469021,3,0,2,1,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Wenchang,469005,3,0,3,0,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Ledong Li Autonomous County,469027,2,0,2,0,2020/2/29 17:36
Asia,China,Hainan,460000,168,0,144,5,Qiongzhong Li and Miao Autonomous County,469030,1,0,1,0,2020/2/29 17:36
Asia,China,Zhejiang,330000,1205,0,1016,1,Wenzhou,330300,504,0,432,1,2020/2/29 17:10
Asia,China,Zhejiang,330000,1205,0,1016,1,Taizhou,331000,146,0,107,0,2020/2/29 17:10
Asia,China,Zhejiang,330000,1205,0,1016,1,Shilifeng Prison,0,36,0,5,0,2020/2/29 17:10
Asia,China,Zhejiang,330000,1205,0,1016,1,Ningbo,330200,157,0,146,0,2020/2/29 17:10
Asia,China,Zhejiang,330000,1205,0,1016,1,Hangzhou,330100,169,0,159,0,2020/2/29 17:10
Asia,China,Zhejiang,330000,1205,0,1016,1,Jiaxing,330400,45,0,35,0,2020/2/29 17:10
Asia,China,Zhejiang,330000,1205,0,1016,1,Shaoxing,330600,42,0,36,0,2020/2/29 17:10
Asia,China,Zhejiang,330000,1205,0,1016,1,Jinhua,330700,55,0,51,0,2020/2/29 17:10
Asia,China,Zhejiang,330000,1205,0,1016,1,Zhoushan,330900,10,0,7,0,2020/2/29 17:10
Asia,China,Zhejiang,330000,1205,0,1016,1,Quzhou,330800,14,0,12,0,2020/2/29 17:10
Asia,China,Zhejiang,330000,1205,0,1016,1,Huzhou,330500,10,0,9,0,2020/2/29 17:10
Asia,China,Zhejiang,330000,1205,0,1016,1,Lishui,331100,17,0,17,0,2020/2/29 17:10
Asia,China,Jilin,220000,93,0,75,1,Changchun,220100,45,0,39,0,2020/2/29 17:10
Asia,China,Jilin,220000,93,0,75,1,Siping,220300,15,0,11,1,2020/2/29 17:10
Asia,China,Jilin,220000,93,0,75,1,Liaoyuan,220400,7,0,4,0,2020/2/29 17:10
Asia,China,Jilin,220000,93,0,75,1,Tonghua,220500,6,0,3,0,2020/2/29 17:10
Asia,China,Jilin,220000,93,0,75,1,Gongzhuling,220381,6,0,5,0,2020/2/29 17:10
Asia,China,Jilin,220000,93,0,75,1,Baicheng,220800,1,0,0,0,2020/2/29 17:10
Asia,China,Jilin,220000,93,0,75,1,Jilin,220200,5,0,5,0,2020/2/29 17:10
Asia,China,Jilin,220000,93,0,75,1,Yanbian,222400,5,0,5,0,2020/2/29 17:10
Asia,China,Jilin,220000,93,0,75,1,Songyuan,220700,2,0,2,0,2020/2/29 17:10
Asia,China,Jilin,220000,93,0,75,1,Meihekou,220581,1,0,1,0,2020/2/29 17:10
Asia,China,Shaanxi,610000,245,0,207,1,Xi'an,610100,120,0,100,1,2020/2/29 16:53
Asia,China,Shaanxi,610000,245,0,207,1,Weinan,610500,15,0,9,0,2020/2/29 16:53
Asia,China,Shaanxi,610000,245,0,207,1,Hanzhong,610700,26,0,22,0,2020/2/29 16:53
Asia,China,Shaanxi,610000,245,0,207,1,Ankang,610900,26,0,23,0,2020/2/29 16:53
Asia,China,Shaanxi,610000,245,0,207,1,Tongchuan,610200,8,0,6,0,2020/2/29 16:53
Asia,China,Shaanxi,610000,245,0,207,1,Xianyang,610400,17,0,16,0,2020/2/29 16:53
Asia,China,Shaanxi,610000,245,0,207,1,Baoji,610300,13,0,12,0,2020/2/29 16:53
Asia,China,Shaanxi,610000,245,0,207,1,Shangluo,611000,7,0,6,0,2020/2/29 16:53
Asia,China,Shaanxi,610000,245,0,207,1,Yan'an,610600,8,0,8,0,2020/2/29 16:53
Asia,China,Shaanxi,610000,245,0,207,1,Yulin,610800,3,0,3,0,2020/2/29 16:53
Asia,China,Shaanxi,610000,245,0,207,1,Hancheng,610581,1,0,1,0,2020/2/29 16:53
Asia,China,Shaanxi,610000,245,0,207,1,Yangling District in Xianyang,0,1,0,1,0,2020/2/29 16:53
Asia,China,Neimenggu,150000,75,0,49,0,Linguolexi,152500,9,0,3,0,2020/2/29 16:53
Asia,China,Neimenggu,150000,75,0,49,0,Baotou,150200,11,0,6,0,2020/2/29 16:53
Asia,China,Neimenggu,150000,75,0,49,0,Tongliao,150500,7,0,3,0,2020/2/29 16:53
Asia,China,Neimenggu,150000,75,0,49,0,Hohhot,150100,7,0,4,0,2020/2/29 16:53
Asia,China,Neimenggu,150000,75,0,49,0,Hulunbuir,150700,7,0,4,0,2020/2/29 16:53
Asia,China,Neimenggu,150000,75,0,49,0,Bayannur,150800,8,0,6,0,2020/2/29 16:53
Asia,China,Neimenggu,150000,75,0,49,0,Ordos,150600,11,0,10,0,2020/2/29 16:53
Asia,China,Neimenggu,150000,75,0,49,0,Chifeng,150400,9,0,8,0,2020/2/29 16:53
Asia,China,Neimenggu,150000,75,0,49,0,Ulanqab,150900,3,0,2,0,2020/2/29 16:53
Asia,China,Neimenggu,150000,75,0,49,0,Wuhai,150300,2,0,2,0,2020/2/29 16:53
Asia,China,Neimenggu,150000,75,0,49,0,Xinganmeng,152200,1,0,1,0,2020/2/29 16:53
Asia,China,Hubei,420000,66337,0,28930,2727,Wuhan,420100,48557,0,17573,2169,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Xiaogan,420900,3518,0,2047,115,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Huanggang,421100,2904,0,2119,115,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Ezhou,420700,1390,0,747,44,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Jingzhou,421000,1579,0,965,46,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Suizhou,421300,1307,0,797,40,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Yichang,420500,931,0,463,31,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Xiangyang,420600,1175,0,802,33,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Jingmen,420800,924,0,563,37,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Huangshi,420200,1013,0,688,34,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Shiyan,420300,671,0,421,7,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Xianning,421200,836,0,677,11,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Xiantao,429004,575,0,408,19,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Tianmen,429006,496,0,362,13,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Qianjiang,429005,198,0,107,9,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Enshi Tujia and Miao Autonomous Prefecture,422800,252,0,181,4,2020/2/29 16:51
Asia,China,Hubei,420000,66337,0,28930,2727,Shennongjia,429021,11,0,10,0,2020/2/29 16:51
Asia,China,Heilongjiang,230000,480,0,300,13,Harbin,230100,198,0,94,4,2020/2/29 16:51
Asia,China,Heilongjiang,230000,480,0,300,13,Jixi,230300,46,0,30,0,2020/2/29 16:51
Asia,China,Heilongjiang,230000,480,0,300,13,Shuangyashan,230500,52,0,36,3,2020/2/29 16:51
Asia,China,Heilongjiang,230000,480,0,300,13,Qiqihar,230200,43,0,33,1,2020/2/29 16:51
Asia,China,Heilongjiang,230000,480,0,300,13,Suihua,231200,47,0,35,4,2020/2/29 16:51
Asia,China,Heilongjiang,230000,480,0,300,13,Daqing,230600,26,0,17,1,2020/2/29 16:51
Asia,China,Heilongjiang,230000,480,0,300,13,Mudanjiang,231000,14,0,9,0,2020/2/29 16:51
Asia,China,Heilongjiang,230000,480,0,300,13,Qitaihe,230900,17,0,13,0,2020/2/29 16:51
Asia,China,Heilongjiang,230000,480,0,300,13,Heihe,231100,14,0,11,0,2020/2/29 16:51
Asia,China,Heilongjiang,230000,480,0,300,13,Hegang,230400,5,0,4,0,2020/2/29 16:51
Asia,China,Heilongjiang,230000,480,0,300,13,Jiamusi,230800,15,0,15,0,2020/2/29 16:51
Asia,China,Heilongjiang,230000,480,0,300,13,Daxinganling,232700,2,0,2,0,2020/2/29 16:51
Asia,China,Heilongjiang,230000,480,0,300,13,Yichun,230700,1,0,1,0,2020/2/29 16:51
Asia,China,Shaanxi,610000,245,0,205,1,Xi'an,610100,120,0,100,1,2020/2/29 16:34
Asia,China,Shaanxi,610000,245,0,205,1,Hanzhong,610700,26,0,20,0,2020/2/29 16:34
Asia,China,Shaanxi,610000,245,0,205,1,Weinan,610500,15,0,9,0,2020/2/29 16:34
Asia,China,Shaanxi,610000,245,0,205,1,Ankang,610900,26,0,23,0,2020/2/29 16:34
Asia,China,Shaanxi,610000,245,0,205,1,Tongchuan,610200,8,0,6,0,2020/2/29 16:34
Asia,China,Shaanxi,610000,245,0,205,1,Xianyang,610400,17,0,16,0,2020/2/29 16:34
Asia,China,Shaanxi,610000,245,0,205,1,Baoji,610300,13,0,12,0,2020/2/29 16:34
Asia,China,Shaanxi,610000,245,0,205,1,Shangluo,611000,7,0,6,0,2020/2/29 16:34
Asia,China,Shaanxi,610000,245,0,205,1,Yan'an,610600,8,0,8,0,2020/2/29 16:34
Asia,China,Shaanxi,610000,245,0,205,1,Yulin,610800,3,0,3,0,2020/2/29 16:34
Asia,China,Shaanxi,610000,245,0,205,1,Hancheng,610581,1,0,1,0,2020/2/29 16:34
Asia,China,Shaanxi,610000,245,0,205,1,Yangling District in Xianyang,0,1,0,1,0,2020/2/29 16:34
Asia,China,Hebei,130000,318,0,281,6,Tangshan,130200,58,0,42,1,2020/2/29 16:34
Asia,China,Hebei,130000,318,0,281,6,Zhangjiakou,130700,41,0,33,0,2020/2/29 16:34
Asia,China,Hebei,130000,318,0,281,6,Cangzhou,130900,48,0,41,3,2020/2/29 16:34
Asia,China,Hebei,130000,318,0,281,6,Handan,130400,32,0,30,0,2020/2/29 16:34
Asia,China,Hebei,130000,318,0,281,6,Shijiazhuang,130100,29,0,27,0,2020/2/29 16:34
Asia,China,Hebei,130000,318,0,281,6,Baoding,130600,32,0,32,0,2020/2/29 16:34
Asia,China,Hebei,130000,318,0,281,6,Langfang,131000,30,0,30,0,2020/2/29 16:34
Asia,China,Hebei,130000,318,0,281,6,Xingtai,130500,23,0,22,1,2020/2/29 16:34
Asia,China,Hebei,130000,318,0,281,6,Qinhuangdao,130300,10,0,9,1,2020/2/29 16:34
Asia,China,Hebei,130000,318,0,281,6,Hengshui,131100,8,0,8,0,2020/2/29 16:34
Asia,China,Hebei,130000,318,0,281,6,Chengde,130800,7,0,7,0,2020/2/29 16:34
Asia,China,Neimenggu,150000,75,0,48,0,Linguolexi,152500,9,0,3,0,2020/2/29 16:34
Asia,China,Neimenggu,150000,75,0,48,0,Baotou,150200,11,0,6,0,2020/2/29 16:34
Asia,China,Neimenggu,150000,75,0,48,0,Tongliao,150500,7,0,2,0,2020/2/29 16:34
Asia,China,Neimenggu,150000,75,0,48,0,Hohhot,150100,7,0,4,0,2020/2/29 16:34
Asia,China,Neimenggu,150000,75,0,48,0,Hulunbuir,150700,7,0,4,0,2020/2/29 16:34
Asia,China,Neimenggu,150000,75,0,48,0,Bayannur,150800,8,0,6,0,2020/2/29 16:34
Asia,China,Neimenggu,150000,75,0,48,0,Ordos,150600,11,0,10,0,2020/2/29 16:34
Asia,China,Neimenggu,150000,75,0,48,0,Chifeng,150400,9,0,8,0,2020/2/29 16:34
Asia,China,Neimenggu,150000,75,0,48,0,Ulanqab,150900,3,0,2,0,2020/2/29 16:34
Asia,China,Neimenggu,150000,75,0,48,0,Wuhai,150300,2,0,2,0,2020/2/29 16:34
Asia,China,Neimenggu,150000,75,0,48,0,Xinganmeng,152200,1,0,1,0,2020/2/29 16:34
Asia,China,Neimenggu,150000,75,0,47,0,Linguolexi,152500,9,0,2,0,2020/2/29 15:55
Asia,China,Neimenggu,150000,75,0,47,0,Baotou,150200,11,0,6,0,2020/2/29 15:55
Asia,China,Neimenggu,150000,75,0,47,0,Tongliao,150500,7,0,2,0,2020/2/29 15:55
Asia,China,Neimenggu,150000,75,0,47,0,Hohhot,150100,7,0,4,0,2020/2/29 15:55
Asia,China,Neimenggu,150000,75,0,47,0,Hulunbuir,150700,7,0,4,0,2020/2/29 15:55
Asia,China,Neimenggu,150000,75,0,47,0,Bayannur,150800,8,0,6,0,2020/2/29 15:55
Asia,China,Neimenggu,150000,75,0,47,0,Ordos,150600,11,0,10,0,2020/2/29 15:55
Asia,China,Neimenggu,150000,75,0,47,0,Chifeng,150400,9,0,8,0,2020/2/29 15:55
Asia,China,Neimenggu,150000,75,0,47,0,Ulanqab,150900,3,0,2,0,2020/2/29 15:55
Asia,China,Neimenggu,150000,75,0,47,0,Wuhai,150300,2,0,2,0,2020/2/29 15:55
Asia,China,Neimenggu,150000,75,0,47,0,Xinganmeng,152200,1,0,1,0,2020/2/29 15:55
Asia,China,Shandong,370000,756,0,417,6,Jining,370800,258,0,45,0,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Jinan,370100,47,0,26,0,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Dezhou,371400,37,0,17,2,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Yantai,370600,47,0,30,0,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Weifang,370700,44,0,29,0,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Qingdao,370200,60,0,48,1,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Weihai,371000,38,0,28,0,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Zibo,370300,30,0,21,1,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Liaocheng,371500,38,0,33,0,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Linyi,371300,49,0,45,0,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Tai'an,370900,35,0,29,2,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Rizhao,371100,16,0,12,0,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Binzhou,371600,15,0,12,0,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Zaozhuang,370400,24,0,22,0,2020/2/29 15:39
Asia,China,Shandong,370000,756,0,417,6,Heze,371700,18,0,17,0,2020/2/29 15:39
Asia,China,Jiangsu,320000,631,0,523,0,Nanjing,320100,93,0,58,0,2020/2/29 15:14
Asia,China,Jiangsu,320000,631,0,523,0,Suzhou,320500,87,0,62,0,2020/2/29 15:14
Asia,China,Jiangsu,320000,631,0,523,0,Lianyungang,320700,48,0,35,0,2020/2/29 15:14
Asia,China,Jiangsu,320000,631,0,523,0,Huainan,320800,66,0,55,0,2020/2/29 15:14
Asia,China,Jiangsu,320000,631,0,523,0,Xuzhou,320300,79,0,71,0,2020/2/29 15:14
Asia,China,Jiangsu,320000,631,0,523,0,Wuxi,320200,55,0,48,0,2020/2/29 15:14
Asia,China,Jiangsu,320000,631,0,523,0,Changzhou,320400,51,0,48,0,2020/2/29 15:14
Asia,China,Jiangsu,320000,631,0,523,0,Nantong,320600,40,0,37,0,2020/2/29 15:14
Asia,China,Jiangsu,320000,631,0,523,0,Zhenjiang,321100,12,0,10,0,2020/2/29 15:14
Asia,China,Jiangsu,320000,631,0,523,0,Suqian,321300,13,0,12,0,2020/2/29 15:14
Asia,China,Jiangsu,320000,631,0,523,0,Taizhou,321200,37,0,37,0,2020/2/29 15:14
Asia,China,Jiangsu,320000,631,0,523,0,Yancheng,320900,27,0,27,0,2020/2/29 15:14
Asia,China,Jiangsu,320000,631,0,523,0,Yangzhou,321000,23,0,23,0,2020/2/29 15:14
Asia,China,Hubei,420000,66337,0,28929,2727,Wuhan,420100,48557,0,17572,2169,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Xiaogan,420900,3518,0,2047,115,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Huanggang,421100,2904,0,2119,115,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Ezhou,420700,1390,0,747,44,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Jingzhou,421000,1579,0,965,46,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Suizhou,421300,1307,0,797,40,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Yichang,420500,931,0,463,31,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Xiangyang,420600,1175,0,802,33,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Jingmen,420800,924,0,563,37,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Huangshi,420200,1013,0,688,34,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Shiyan,420300,671,0,421,7,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Xianning,421200,836,0,677,11,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Xiantao,429004,575,0,408,19,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Tianmen,429006,496,0,362,13,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Qianjiang,429005,198,0,107,9,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Enshi Tujia and Miao Autonomous Prefecture,422800,252,0,181,4,2020/2/29 15:11
Asia,China,Hubei,420000,66337,0,28929,2727,Shennongjia,429021,11,0,10,0,2020/2/29 15:11
Asia,China,Zhejiang,330000,1205,0,989,1,Wenzhou,330300,504,0,405,1,2020/2/29 15:11
Asia,China,Zhejiang,330000,1205,0,989,1,Taizhou,331000,146,0,107,0,2020/2/29 15:11
Asia,China,Zhejiang,330000,1205,0,989,1,Shilifeng Prison,0,36,0,5,0,2020/2/29 15:11
Asia,China,Zhejiang,330000,1205,0,989,1,Ningbo,330200,157,0,146,0,2020/2/29 15:11
Asia,China,Zhejiang,330000,1205,0,989,1,Hangzhou,330100,169,0,159,0,2020/2/29 15:11
Asia,China,Zhejiang,330000,1205,0,989,1,Jiaxing,330400,45,0,35,0,2020/2/29 15:11
Asia,China,Zhejiang,330000,1205,0,989,1,Shaoxing,330600,42,0,36,0,2020/2/29 15:11
Asia,China,Zhejiang,330000,1205,0,989,1,Jinhua,330700,55,0,51,0,2020/2/29 15:11
Asia,China,Zhejiang,330000,1205,0,989,1,Zhoushan,330900,10,0,7,0,2020/2/29 15:11
Asia,China,Zhejiang,330000,1205,0,989,1,Quzhou,330800,14,0,12,0,2020/2/29 15:11
Asia,China,Zhejiang,330000,1205,0,989,1,Huzhou,330500,10,0,9,0,2020/2/29 15:11
Asia,China,Zhejiang,330000,1205,0,989,1,Lishui,331100,17,0,17,0,2020/2/29 15:11
Asia,China,Hunan,430000,1018,0,843,4,Changsha,430100,242,0,174,2,2020/2/29 15:11
Asia,China,Hunan,430000,1018,0,843,4,Yueyang,430600,156,0,114,1,2020/2/29 15:11
Asia,China,Hunan,430000,1018,0,843,4,Zhuzhou,430200,80,0,62,0,2020/2/29 15:11
Asia,China,Hunan,430000,1018,0,843,4,Loudi,431300,76,0,60,0,2020/2/29 15:11
Asia,China,Hunan,430000,1018,0,843,4,Changde,430700,82,0,72,0,2020/2/29 15:11
Asia,China,Hunan,430000,1018,0,843,4,Shaoyang,430500,102,0,95,1,2020/2/29 15:11
Asia,China,Hunan,430000,1018,0,843,4,Hengyang,430400,48,0,44,0,2020/2/29 15:11
Asia,China,Hunan,430000,1018,0,843,4,Chenzhou,431000,39,0,35,0,2020/2/29 15:11
Asia,China,Hunan,430000,1018,0,843,4,Xiangtan,430300,36,0,33,0,2020/2/29 15:11
Asia,China,Hunan,430000,1018,0,843,4,Yongzhou,431100,44,0,42,0,2020/2/29 15:11
Asia,China,Hunan,430000,1018,0,843,4,Yiyang,430900,60,0,59,0,2020/2/29 15:11
Asia,China,Hunan,430000,1018,0,843,4,Huaihua,431200,40,0,40,0,2020/2/29 15:11
Asia,China,Hunan,430000,1018,0,843,4,Xiangxi,433100,8,0,8,0,2020/2/29 15:11
